CNES,CodMunicipio,UF,Competencia,TP_LEITO,CODLEITO,TP_UNID,NIV_DEP,TPGESTAO,ESFERA_A,CLIENTEL,TURNO_AT,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS
5701929,120001,AC,2026-01-01,2,33,15,3,E,E,03,06,3,0,3,0
5701929,120001,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
5701929,120001,AC,2026-01-01,5,45,15,3,E,E,03,06,2,0,2,0
2001020,120005,AC,2026-01-01,2,33,15,3,E,E,03,06,7,0,7,0
2001020,120005,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
2001020,120005,AC,2026-01-01,5,45,15,3,E,E,03,06,3,0,3,0
2001500,120010,AC,2026-01-01,1,03,05,3,E,E,03,06,28,0,28,0
2001500,120010,AC,2026-01-01,4,10,05,3,E,E,03,06,6,0,6,0
2001500,120010,AC,2026-01-01,2,33,05,3,E,E,03,06,15,0,15,0
2001500,120010,AC,2026-01-01,6,34,05,3,E,E,03,06,1,0,1,0
2001500,120010,AC,2026-01-01,3,96,05,3,E,E,03,06,20,0,20,0
2001500,120010,AC,2026-01-01,5,45,05,3,E,E,03,06,5,0,5,0
2001500,120010,AC,2026-01-01,3,66,05,3,E,E,03,06,8,0,8,0
2001500,120010,AC,2026-01-01,3,95,05,3,E,E,03,06,5,0,5,0
2001500,120010,AC,2026-01-01,4,43,05,3,E,E,03,06,6,0,6,0
2000172,120020,AC,2026-01-01,2,33,05,3,E,E,03,06,16,0,16,0
2000296,120020,AC,2026-01-01,3,92,07,3,E,E,03,06,8,0,0,8
2000296,120020,AC,2026-01-01,3,93,07,3,E,E,03,06,8,0,0,8
2000296,120020,AC,2026-01-01,3,81,07,3,E,E,03,06,9,0,0,9
2000296,120020,AC,2026-01-01,3,66,07,3,E,E,03,06,1,0,1,0
2000296,120020,AC,2026-01-01,5,45,07,3,E,E,03,06,8,0,8,0
2000296,120020,AC,2026-01-01,4,43,07,3,E,E,03,06,12,0,12,0
2000296,120020,AC,2026-01-01,2,33,07,3,E,E,03,06,6,0,6,0
2000296,120020,AC,2026-01-01,4,10,07,3,E,E,03,06,12,0,12,0
2000296,120020,AC,2026-01-01,1,06,07,3,E,E,03,06,8,0,8,0
2000296,120020,AC,2026-01-01,1,03,07,3,E,E,03,06,6,0,6,0
3959082,120020,AC,2026-01-01,4,43,15,3,E,E,03,06,1,0,1,0
5336171,120020,AC,2026-01-01,3,75,05,3,E,E,03,06,10,0,0,10
5336171,120020,AC,2026-01-01,6,47,05,3,E,E,03,06,1,0,1,0
5336171,120020,AC,2026-01-01,5,45,05,3,E,E,03,06,13,0,13,0
5336171,120020,AC,2026-01-01,2,33,05,3,E,E,03,06,43,0,43,0
5336171,120020,AC,2026-01-01,1,03,05,3,E,E,03,06,35,0,35,0
5336171,120020,AC,2026-01-01,5,68,05,3,E,E,03,06,8,0,8,0
5336171,120020,AC,2026-01-01,6,49,05,3,E,E,03,06,3,0,3,0
6238203,120020,AC,2026-01-01,4,43,07,1,E,E,02,03,2,0,0,2
6238203,120020,AC,2026-01-01,4,10,07,1,E,E,02,03,3,0,0,3
6238203,120020,AC,2026-01-01,1,03,07,1,E,E,02,03,3,0,0,3
6238203,120020,AC,2026-01-01,1,06,07,1,E,E,02,03,4,0,0,4
6238203,120020,AC,2026-01-01,2,33,07,1,E,E,02,03,2,0,0,2
2000636,120030,AC,2026-01-01,6,47,05,3,E,E,03,06,1,0,1,0
2000636,120030,AC,2026-01-01,4,10,05,3,E,E,03,06,4,0,4,0
2000636,120030,AC,2026-01-01,5,45,05,3,E,E,03,06,5,0,5,0
2000636,120030,AC,2026-01-01,1,03,05,3,E,E,03,06,6,0,6,0
2000636,120030,AC,2026-01-01,2,33,05,3,E,E,03,06,16,0,16,0
2000636,120030,AC,2026-01-01,6,49,05,3,E,E,03,06,1,0,1,0
2000636,120030,AC,2026-01-01,4,43,05,3,E,E,03,06,9,0,9,0
5353947,120032,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
5353947,120032,AC,2026-01-01,2,33,15,3,E,E,03,06,13,0,13,0
5353947,120032,AC,2026-01-01,5,45,15,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-01-01,2,33,05,3,E,E,03,06,11,0,11,0
2000083,120033,AC,2026-01-01,4,10,05,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-01-01,1,06,05,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-01-01,1,03,05,3,E,E,03,06,15,0,15,0
2000083,120033,AC,2026-01-01,4,43,05,3,E,E,03,06,6,0,6,0
2000083,120033,AC,2026-01-01,6,49,05,3,E,E,03,06,1,0,1,0
2000083,120033,AC,2026-01-01,6,47,05,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-01-01,5,45,05,3,E,E,03,06,5,0,5,0
2000970,120034,AC,2026-01-01,2,36,15,3,E,E,03,06,2,0,2,0
2000970,120034,AC,2026-01-01,4,43,15,3,E,E,03,06,4,0,4,0
2000970,120034,AC,2026-01-01,2,46,15,3,E,E,03,06,1,0,1,0
2000970,120034,AC,2026-01-01,2,33,15,3,E,E,03,06,12,0,12,0
2000970,120034,AC,2026-01-01,5,45,15,3,E,E,03,06,4,0,4,0
2000970,120034,AC,2026-01-01,6,47,15,3,E,E,03,06,2,0,2,0
2001594,120035,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
2001594,120035,AC,2026-01-01,2,33,15,3,E,E,03,06,12,0,12,0
2000822,120038,AC,2026-01-01,4,43,15,3,E,E,03,06,1,0,1,0
2000822,120038,AC,2026-01-01,5,45,15,3,E,E,03,06,6,0,6,0
2000822,120038,AC,2026-01-01,2,33,15,3,E,E,03,06,10,0,10,0
2000997,120038,AC,2026-01-01,2,46,05,3,E,E,03,06,1,0,1,0
2000997,120038,AC,2026-01-01,5,45,05,3,E,E,03,06,4,0,4,0
2000997,120038,AC,2026-01-01,7,73,05,3,E,E,03,06,1,0,1,0
2000997,120038,AC,2026-01-01,4,43,05,3,E,E,03,06,4,0,4,0
2000997,120038,AC,2026-01-01,1,03,05,3,E,E,03,06,16,0,16,0
2000997,120038,AC,2026-01-01,2,33,05,3,E,E,03,06,10,0,10,0
2000997,120038,AC,2026-01-01,7,07,05,3,E,E,03,06,2,0,2,0
2000997,120038,AC,2026-01-01,2,36,05,3,E,E,03,06,3,0,3,0
2000997,120038,AC,2026-01-01,7,72,05,3,E,E,03,06,2,0,2,0
2000997,120038,AC,2026-01-01,5,68,05,3,E,E,03,06,2,0,2,0
2000997,120038,AC,2026-01-01,7,69,05,3,E,E,03,06,1,0,1,0
5661714,120039,AC,2026-01-01,2,33,15,3,E,E,03,06,10,0,10,0
5661714,120039,AC,2026-01-01,4,43,15,3,E,E,03,06,1,0,1,0
5661714,120039,AC,2026-01-01,5,45,15,3,E,E,03,06,1,0,1,0
0264032,120040,AC,2026-01-01,6,48,05,1,D,D,03,04,3,0,3,0
0264032,120040,AC,2026-01-01,6,34,05,1,D,D,03,04,4,0,4,0
0264032,120040,AC,2026-01-01,4,43,05,1,D,D,03,04,3,0,3,0
0264032,120040,AC,2026-01-01,2,33,05,1,D,D,03,04,36,0,35,1
0264032,120040,AC,2026-01-01,3,66,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,1,03,05,1,D,D,03,04,3,0,3,0
0264032,120040,AC,2026-01-01,1,06,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,1,01,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,4,10,05,1,D,D,03,04,3,0,3,0
0264032,120040,AC,2026-01-01,1,11,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,5,68,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,1,13,05,1,D,D,03,04,1,0,1,0
0264032,120040,AC,2026-01-01,1,16,05,1,D,D,03,04,3,0,3,0
0264032,120040,AC,2026-01-01,2,32,05,1,D,D,03,04,1,0,1,0
0766844,120040,AC,2026-01-01,1,03,05,1,E,E,01,06,3,0,0,3
0766844,120040,AC,2026-01-01,1,15,05,1,E,E,01,06,3,0,0,3
0766844,120040,AC,2026-01-01,1,06,05,1,E,E,01,06,1,0,0,1
2000385,120040,AC,2026-01-01,2,44,07,3,E,E,02,06,4,0,4,0
2000385,120040,AC,2026-01-01,2,41,07,3,E,E,02,06,4,0,4,0
2000385,120040,AC,2026-01-01,5,45,07,3,E,E,02,06,28,0,28,0
2000385,120040,AC,2026-01-01,3,96,07,3,E,E,02,06,40,0,40,0
2000385,120040,AC,2026-01-01,3,94,07,3,E,E,02,06,10,0,10,0
2000385,120040,AC,2026-01-01,3,78,07,3,E,E,02,06,10,0,10,0
2000385,120040,AC,2026-01-01,5,68,07,3,E,E,02,06,10,0,10,0
2000385,120040,AC,2026-01-01,3,66,07,3,E,E,02,06,4,0,4,0
2000733,120040,AC,2026-01-01,2,33,07,3,E,E,03,06,1,0,1,0
2000733,120040,AC,2026-01-01,3,66,07,3,E,E,03,06,2,0,2,0
2000733,120040,AC,2026-01-01,3,81,07,3,E,E,03,06,10,0,10,0
2000733,120040,AC,2026-01-01,3,92,07,3,E,E,03,06,10,0,10,0
2000733,120040,AC,2026-01-01,3,93,07,3,E,E,03,06,10,0,10,0
2000733,120040,AC,2026-01-01,2,41,07,3,E,E,03,06,5,0,5,0
2000733,120040,AC,2026-01-01,4,43,07,3,E,E,03,06,25,0,25,0
2000733,120040,AC,2026-01-01,4,10,07,3,E,E,03,06,29,0,29,0
2000733,120040,AC,2026-01-01,5,45,07,3,E,E,03,06,4,0,4,0
2000733,120040,AC,2026-01-01,1,03,07,3,E,E,03,06,1,0,1,0
2000733,120040,AC,2026-01-01,3,95,07,3,E,E,03,06,3,0,3,0
2000857,120040,AC,2026-01-01,6,34,07,3,E,E,03,06,7,0,7,0
2000857,120040,AC,2026-01-01,6,47,07,3,E,E,03,06,58,0,58,0
2001578,120040,AC,2026-01-01,5,68,05,3,E,E,03,06,4,0,4,0
2001578,120040,AC,2026-01-01,3,66,05,3,E,E,03,06,6,0,6,0
2001578,120040,AC,2026-01-01,3,75,05,3,E,E,03,06,28,0,28,0
2001578,120040,AC,2026-01-01,2,87,05,3,E,E,03,06,18,0,18,0
2001578,120040,AC,2026-01-01,3,95,05,3,E,E,03,06,20,0,20,0
2001578,120040,AC,2026-01-01,1,03,05,3,E,E,03,06,40,0,40,0
2001578,120040,AC,2026-01-01,1,09,05,3,E,E,03,06,5,0,5,0
2001578,120040,AC,2026-01-01,1,13,05,3,E,E,03,06,28,0,28,0
2001578,120040,AC,2026-01-01,2,32,05,3,E,E,03,06,4,0,4,0
2001578,120040,AC,2026-01-01,2,33,05,3,E,E,03,06,74,0,74,0
2001578,120040,AC,2026-01-01,6,34,05,3,E,E,03,06,1,0,1,0
2001578,120040,AC,2026-01-01,2,36,05,3,E,E,03,06,5,0,5,0
2001578,120040,AC,2026-01-01,2,42,05,3,E,E,03,06,10,0,10,0
2001578,120040,AC,2026-01-01,5,45,05,3,E,E,03,06,5,0,5,0
2001586,120040,AC,2026-01-01,2,40,05,1,E,E,03,04,13,0,13,0
2001586,120040,AC,2026-01-01,2,38,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,2,44,05,1,E,E,03,04,14,0,14,0
2001586,120040,AC,2026-01-01,5,45,05,1,E,E,03,04,1,0,1,0
2001586,120040,AC,2026-01-01,2,46,05,1,E,E,03,04,15,0,15,0
2001586,120040,AC,2026-01-01,3,66,05,1,E,E,03,04,10,0,10,0
2001586,120040,AC,2026-01-01,1,67,05,1,E,E,03,04,5,0,5,0
2001586,120040,AC,2026-01-01,5,68,05,1,E,E,03,04,1,0,1,0
2001586,120040,AC,2026-01-01,7,69,05,1,E,E,03,04,3,0,3,0
2001586,120040,AC,2026-01-01,3,75,05,1,E,E,03,04,9,0,9,0
2001586,120040,AC,2026-01-01,3,95,05,1,E,E,03,04,6,0,6,0
2001586,120040,AC,2026-01-01,3,78,05,1,E,E,03,04,1,0,1,0
2001586,120040,AC,2026-01-01,1,01,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,1,03,05,1,E,E,03,04,24,0,24,0
2001586,120040,AC,2026-01-01,1,06,05,1,E,E,03,04,16,0,16,0
2001586,120040,AC,2026-01-01,1,08,05,1,E,E,03,04,8,0,8,0
2001586,120040,AC,2026-01-01,1,09,05,1,E,E,03,04,8,0,8,0
2001586,120040,AC,2026-01-01,1,12,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,1,13,05,1,E,E,03,04,8,0,8,0
2001586,120040,AC,2026-01-01,1,14,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,1,15,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,1,16,05,1,E,E,03,04,2,0,2,0
2001586,120040,AC,2026-01-01,2,32,05,1,E,E,03,04,4,0,4,0
2001586,120040,AC,2026-01-01,2,33,05,1,E,E,03,04,30,0,30,0
2001586,120040,AC,2026-01-01,2,35,05,1,E,E,03,04,1,0,1,0
2001586,120040,AC,2026-01-01,6,34,05,1,E,E,03,04,3,0,3,0
2001586,120040,AC,2026-01-01,2,37,05,1,E,E,03,04,1,0,1,0
2001586,120040,AC,2026-01-01,2,36,05,1,E,E,03,04,35,0,35,0
2001586,120040,AC,2026-01-01,2,42,05,1,E,E,03,04,4,0,4,0
2002078,120040,AC,2026-01-01,1,01,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,02,05,3,E,E,03,06,10,0,9,1
2002078,120040,AC,2026-01-01,1,03,05,3,E,E,03,06,20,0,19,1
2002078,120040,AC,2026-01-01,1,04,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,05,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,06,05,3,E,E,03,06,5,0,4,1
2002078,120040,AC,2026-01-01,1,08,05,3,E,E,03,06,6,0,5,1
2002078,120040,AC,2026-01-01,1,09,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,4,10,05,3,E,E,03,06,28,0,27,1
2002078,120040,AC,2026-01-01,1,11,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,12,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,13,05,3,E,E,03,06,1,0,1,0
2002078,120040,AC,2026-01-01,1,14,05,3,E,E,03,06,6,0,5,1
2002078,120040,AC,2026-01-01,1,15,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,1,16,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,31,05,3,E,E,03,06,1,0,1,0
2002078,120040,AC,2026-01-01,2,32,05,3,E,E,03,06,4,0,3,1
2002078,120040,AC,2026-01-01,2,33,05,3,E,E,03,06,20,0,19,1
2002078,120040,AC,2026-01-01,6,34,05,3,E,E,03,06,1,0,1,0
2002078,120040,AC,2026-01-01,2,35,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,36,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,38,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,40,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,42,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,41,05,3,E,E,03,06,1,0,1,0
2002078,120040,AC,2026-01-01,4,43,05,3,E,E,03,06,14,0,13,1
2002078,120040,AC,2026-01-01,2,44,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,2,46,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,5,45,05,3,E,E,03,06,8,0,7,1
2002078,120040,AC,2026-01-01,3,66,05,3,E,E,03,06,2,0,2,0
2002078,120040,AC,2026-01-01,1,67,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,5,68,05,3,E,E,03,06,1,0,0,1
2002078,120040,AC,2026-01-01,3,75,05,3,E,E,03,06,20,0,18,2
2002078,120040,AC,2026-01-01,3,92,05,3,E,E,03,06,6,0,6,0
2002078,120040,AC,2026-01-01,3,81,05,3,E,E,03,06,6,0,5,1
2002078,120040,AC,2026-01-01,3,93,05,3,E,E,03,06,3,0,3,0
2002094,120040,AC,2026-01-01,6,84,70,3,E,E,03,06,8,0,8,0
3046354,120040,AC,2026-01-01,5,45,07,1,E,E,03,06,38,0,0,38
3046362,120040,AC,2026-01-01,1,13,05,1,E,E,03,06,2,0,0,2
3046362,120040,AC,2026-01-01,3,95,05,1,E,E,03,06,2,0,0,2
3046362,120040,AC,2026-01-01,1,15,05,1,E,E,03,06,4,0,0,4
3046362,120040,AC,2026-01-01,1,16,05,1,E,E,03,06,2,0,0,2
3046362,120040,AC,2026-01-01,2,33,05,1,E,E,03,06,7,0,0,7
3046362,120040,AC,2026-01-01,5,68,05,1,E,E,03,06,1,0,0,1
3046362,120040,AC,2026-01-01,5,45,05,1,E,E,03,06,1,0,0,1
3046362,120040,AC,2026-01-01,1,06,05,1,E,E,03,06,2,0,0,2
3046362,120040,AC,2026-01-01,1,03,05,1,E,E,03,06,7,0,0,7
3046362,120040,AC,2026-01-01,1,14,05,1,E,E,03,06,3,0,0,3
6497314,120040,AC,2026-01-01,3,93,05,1,E,E,03,04,3,0,0,3
6497314,120040,AC,2026-01-01,1,01,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,1,06,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,1,03,05,1,E,E,03,04,3,0,3,0
6497314,120040,AC,2026-01-01,4,10,05,1,E,E,03,04,3,0,3,0
6497314,120040,AC,2026-01-01,1,11,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,1,13,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,1,15,05,1,E,E,03,04,3,0,3,0
6497314,120040,AC,2026-01-01,1,16,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,2,33,05,1,E,E,03,04,24,0,24,0
6497314,120040,AC,2026-01-01,4,43,05,1,E,E,03,04,3,0,3,0
6497314,120040,AC,2026-01-01,6,34,05,1,E,E,03,04,4,0,4,0
6497314,120040,AC,2026-01-01,5,45,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,6,48,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,3,66,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,5,68,05,1,E,E,03,04,1,0,1,0
6497314,120040,AC,2026-01-01,3,81,05,1,E,E,03,04,2,0,0,2
6497314,120040,AC,2026-01-01,3,92,05,1,E,E,03,04,2,0,0,2
9187847,120040,AC,2026-01-01,6,84,70,3,M,M,03,03,2,0,2,0
9246010,120040,AC,2026-01-01,3,66,05,1,E,E,03,06,2,0,0,2
9246010,120040,AC,2026-01-01,1,03,05,1,E,E,03,06,3,0,0,3
9246010,120040,AC,2026-01-01,1,05,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,01,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,06,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,2,40,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,2,33,05,1,E,E,03,06,4,0,0,4
9246010,120040,AC,2026-01-01,2,36,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,16,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,15,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,08,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,12,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,1,13,05,1,E,E,03,06,1,0,0,1
9246010,120040,AC,2026-01-01,7,07,05,1,E,E,03,06,2,0,0,2
9246010,120040,AC,2026-01-01,1,11,05,1,E,E,03,06,2,0,0,2
9246010,120040,AC,2026-01-01,1,14,05,1,E,E,03,06,1,0,0,1
9419926,120040,AC,2026-01-01,2,42,36,1,E,E,01,06,2,0,0,2
9419926,120040,AC,2026-01-01,2,33,36,1,E,E,01,06,2,0,0,2
9419926,120040,AC,2026-01-01,2,32,36,1,E,E,01,06,2,0,0,2
9882138,120040,AC,2026-01-01,7,07,62,1,E,E,03,03,4,0,4,0
2000024,120042,AC,2026-01-01,6,47,15,3,E,E,03,06,1,0,1,0
2000024,120042,AC,2026-01-01,5,45,15,3,E,E,03,06,5,0,5,0
2000024,120042,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
2000024,120042,AC,2026-01-01,2,33,15,3,E,E,03,06,8,0,8,0
5858208,120043,AC,2026-01-01,4,43,15,3,E,E,03,06,2,0,2,0
5858208,120043,AC,2026-01-01,5,45,15,3,E,E,03,06,2,0,2,0
5858208,120043,AC,2026-01-01,2,33,15,3,E,E,03,06,10,0,10,0
5858208,120043,AC,2026-01-01,6,49,15,3,E,E,03,06,1,0,1,0
5858208,120043,AC,2026-01-01,6,47,15,3,E,E,03,06,1,0,1,0
2000725,120045,AC,2026-01-01,5,45,05,3,E,E,03,06,3,0,3,0
2000725,120045,AC,2026-01-01,4,43,05,3,E,E,03,06,3,0,3,0
2000725,120045,AC,2026-01-01,2,33,05,3,E,E,03,06,12,0,12,0
2000725,120045,AC,2026-01-01,1,03,05,3,E,E,03,06,14,0,14,0
2000725,120045,AC,2026-01-01,6,47,05,3,E,E,03,06,1,0,1,0
2000725,120045,AC,2026-01-01,6,49,05,3,E,E,03,06,1,0,1,0
2000725,120045,AC,2026-01-01,3,66,05,3,E,E,03,06,1,0,1,0
2000865,120050,AC,2026-01-01,1,03,05,3,E,E,03,06,1,0,1,0
2000865,120050,AC,2026-01-01,4,10,05,3,E,E,03,06,5,0,5,0
2000865,120050,AC,2026-01-01,6,49,05,3,E,E,03,06,2,0,2,0
2000865,120050,AC,2026-01-01,4,43,05,3,E,E,03,06,5,0,5,0
2000865,120050,AC,2026-01-01,5,45,05,3,E,E,03,06,14,0,14,0
2000865,120050,AC,2026-01-01,2,33,05,3,E,E,03,06,11,0,11,0
2000121,120060,AC,2026-01-01,1,03,05,3,E,E,03,06,4,0,4,0
2000121,120060,AC,2026-01-01,1,06,05,3,E,E,03,06,2,0,2,0
2000121,120060,AC,2026-01-01,4,10,05,3,E,E,03,06,4,0,4,0
2000121,120060,AC,2026-01-01,6,49,05,3,E,E,03,06,1,0,1,0
2000121,120060,AC,2026-01-01,4,43,05,3,E,E,03,06,8,0,8,0
2000121,120060,AC,2026-01-01,5,45,05,3,E,E,03,06,8,0,8,0
2000121,120060,AC,2026-01-01,6,47,05,3,E,E,03,06,1,0,1,0
2000121,120060,AC,2026-01-01,2,33,05,3,E,E,03,06,14,0,14,0
2000393,120070,AC,2026-01-01,2,33,05,3,E,E,03,06,18,0,18,0
2000393,120070,AC,2026-01-01,5,45,05,3,E,E,03,06,8,0,8,0
2000393,120070,AC,2026-01-01,4,43,05,3,E,E,03,06,8,0,8,0
5701929,120001,AC,2026-02-01,2,33,15,3,E,E,03,06,3,0,3,0
5701929,120001,AC,2026-02-01,4,43,15,3,E,E,03,06,2,0,2,0
5701929,120001,AC,2026-02-01,5,45,15,3,E,E,03,06,2,0,2,0
2001020,120005,AC,2026-02-01,2,33,15,3,E,E,03,06,7,0,7,0
2001020,120005,AC,2026-02-01,4,43,15,3,E,E,03,06,2,0,2,0
2001020,120005,AC,2026-02-01,5,45,15,3,E,E,03,06,3,0,3,0
2001500,120010,AC,2026-02-01,1,03,05,3,E,E,03,06,28,0,28,0
2001500,120010,AC,2026-02-01,4,10,05,3,E,E,03,06,6,0,6,0
2001500,120010,AC,2026-02-01,2,33,05,3,E,E,03,06,15,0,15,0
2001500,120010,AC,2026-02-01,6,34,05,3,E,E,03,06,1,0,1,0
2001500,120010,AC,2026-02-01,3,96,05,3,E,E,03,06,20,0,20,0
2001500,120010,AC,2026-02-01,5,45,05,3,E,E,03,06,5,0,5,0
2001500,120010,AC,2026-02-01,3,66,05,3,E,E,03,06,8,0,8,0
2001500,120010,AC,2026-02-01,3,95,05,3,E,E,03,06,5,0,5,0
2001500,120010,AC,2026-02-01,4,43,05,3,E,E,03,06,6,0,6,0
2000172,120020,AC,2026-02-01,2,33,05,3,E,E,03,06,16,0,16,0
2000296,120020,AC,2026-02-01,3,92,07,3,E,E,03,06,8,0,0,8
2000296,120020,AC,2026-02-01,3,93,07,3,E,E,03,06,8,0,0,8
2000296,120020,AC,2026-02-01,3,81,07,3,E,E,03,06,9,0,0,9
2000296,120020,AC,2026-02-01,3,66,07,3,E,E,03,06,1,0,1,0
2000296,120020,AC,2026-02-01,5,45,07,3,E,E,03,06,8,0,8,0
2000296,120020,AC,2026-02-01,4,43,07,3,E,E,03,06,12,0,12,0
2000296,120020,AC,2026-02-01,2,33,07,3,E,E,03,06,6,0,6,0
2000296,120020,AC,2026-02-01,4,10,07,3,E,E,03,06,12,0,12,0
2000296,120020,AC,2026-02-01,1,06,07,3,E,E,03,06,8,0,8,0
2000296,120020,AC,2026-02-01,1,03,07,3,E,E,03,06,6,0,6,0
3959082,120020,AC,2026-02-01,4,43,15,3,E,E,03,06,1,0,1,0
5336171,120020,AC,2026-02-01,3,75,05,3,E,E,03,06,10,0,0,10
5336171,120020,AC,2026-02-01,6,47,05,3,E,E,03,06,1,0,1,0
5336171,120020,AC,2026-02-01,5,45,05,3,E,E,03,06,13,0,13,0
5336171,120020,AC,2026-02-01,2,33,05,3,E,E,03,06,43,0,43,0
5336171,120020,AC,2026-02-01,1,03,05,3,E,E,03,06,35,0,35,0
5336171,120020,AC,2026-02-01,5,68,05,3,E,E,03,06,8,0,8,0
5336171,120020,AC,2026-02-01,6,49,05,3,E,E,03,06,3,0,3,0
6238203,120020,AC,2026-02-01,4,43,07,1,E,E,02,03,2,0,0,2
6238203,120020,AC,2026-02-01,4,10,07,1,E,E,02,03,3,0,0,3
6238203,120020,AC,2026-02-01,1,03,07,1,E,E,02,03,3,0,0,3
6238203,120020,AC,2026-02-01,1,06,07,1,E,E,02,03,4,0,0,4
6238203,120020,AC,2026-02-01,2,33,07,1,E,E,02,03,2,0,0,2
2000636,120030,AC,2026-02-01,1,03,05,3,E,E,03,06,6,0,6,0
2000636,120030,AC,2026-02-01,6,49,05,3,E,E,03,06,1,0,1,0
2000636,120030,AC,2026-02-01,6,47,05,3,E,E,03,06,1,0,1,0
2000636,120030,AC,2026-02-01,5,45,05,3,E,E,03,06,5,0,5,0
2000636,120030,AC,2026-02-01,4,43,05,3,E,E,03,06,9,0,9,0
2000636,120030,AC,2026-02-01,2,33,05,3,E,E,03,06,16,0,16,0
2000636,120030,AC,2026-02-01,4,10,05,3,E,E,03,06,4,0,4,0
5353947,120032,AC,2026-02-01,2,33,15,3,E,E,03,06,13,0,13,0
5353947,120032,AC,2026-02-01,5,45,15,3,E,E,03,06,2,0,2,0
5353947,120032,AC,2026-02-01,4,43,15,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-02-01,6,47,05,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-02-01,4,43,05,3,E,E,03,06,6,0,6,0
2000083,120033,AC,2026-02-01,2,33,05,3,E,E,03,06,11,0,11,0
2000083,120033,AC,2026-02-01,6,49,05,3,E,E,03,06,1,0,1,0
2000083,120033,AC,2026-02-01,1,06,05,3,E,E,03,06,2,0,2,0
2000083,120033,AC,2026-02-01,1,03,05,3,E,E,03,06,15,0,15,0
